"id","timestamp","reference","contract_type","entry_tick","exit_tick","buy_price","sell_price","profit"
917,"2019-04-17 19:16:34 GMT+0000","90145267708","DIGITEVEN","1939.61","1939.61",0.35,"0.00","-0.35"
918,"2019-04-17 19:16:39 GMT+0000","90145275868","DIGITEVEN","1940.25","1940.25","0.70","0.00","-0.70"
919,"2019-04-17 19:16:43 GMT+0000","90145282748","DIGITEVEN","1939.81","1939.81","1.40","0.00","-1.40"
920,"2019-04-17 19:16:47 GMT+0000","90145289808","DIGITEVEN","1940.00","1940.00","2.80",5.49,"2.69"
921,"2019-04-17 19:16:51 GMT+0000","90145296268","DIGITEVEN","1940.11","1940.11",0.35,"0.00","-0.35"
922,"2019-04-17 19:16:55 GMT+0000","90145304248","DIGITEVEN","1939.82","1939.82","0.70",1.36,"0.66"
923,"2019-04-17 19:17:04 GMT+0000","90145320488","DIGITEVEN","1939.84","1939.84",0.35,0.66,"0.31"
924,"2019-04-17 19:17:08 GMT+0000","90145327248","DIGITEVEN","1941.43","1941.43",0.35,"0.00","-0.35"
925,"2019-04-17 19:17:13 GMT+0000","90145336788","DIGITEVEN","1941.57","1941.57","0.70","0.00","-0.70"
926,"2019-04-17 19:17:16 GMT+0000","90145341748","DIGITEVEN","1941.97","1941.97","1.40","0.00","-1.40"
927,"2019-04-17 19:17:20 GMT+0000","90145348168","DIGITEVEN","1942.38","1942.38","2.80",5.49,"2.69"
928,"2019-04-17 19:17:24 GMT+0000","90145356108","DIGITEVEN","1942.43","1942.43",0.35,"0.00","-0.35"
929,"2019-04-17 19:17:28 GMT+0000","90145363448","DIGITEVEN","1942.61","1942.61","0.70","0.00","-0.70"
930,"2019-04-17 19:17:33 GMT+0000","90145371148","DIGITEVEN","1943.62","1943.62","1.40",2.75,"1.35"
931,"2019-04-17 19:17:36 GMT+0000","90145377208","DIGITEVEN","1943.87","1943.87",0.35,"0.00","-0.35"
932,"2019-04-17 19:17:40 GMT+0000","90145384768","DIGITEVEN","1944.57","1944.57","0.70","0.00","-0.70"
933,"2019-04-17 19:17:44 GMT+0000","90145391848","DIGITEVEN","1944.43","1944.43","1.40","0.00","-1.40"
934,"2019-04-17 19:17:48 GMT+0000","90145398868","DIGITEVEN","1944.11","1944.11","2.80","0.00","-2.80"
935,"2019-04-17 19:17:53 GMT+0000","90145406188","DIGITEVEN","1944.60","1944.60","5.60",10.98,"5.38"
936,"2019-04-17 19:18:02 GMT+0000","90145421928","DIGITEVEN","1945.51","1945.51",0.35,"0.00","-0.35"
937,"2019-04-17 19:18:06 GMT+0000","90145431008","DIGITEVEN","1944.62","1944.62","0.70",1.36,"0.66"
938,"2019-04-17 19:18:10 GMT+0000","90145439948","DIGITEVEN","1945.48","1945.48",0.35,0.66,"0.31"
939,"2019-04-17 19:18:14 GMT+0000","90145445308","DIGITEVEN","1945.59","1945.59",0.35,"0.00","-0.35"
940,"2019-04-17 19:18:19 GMT+0000","90145454288","DIGITEVEN","1945.58","1945.58","0.70",1.36,"0.66"
941,"2019-04-17 19:18:22 GMT+0000","90145461268","DIGITEVEN","1945.92","1945.92",0.35,0.66,"0.31"
942,"2019-04-17 19:18:26 GMT+0000","90145466848","DIGITEVEN","1945.13","1945.13",0.35,"0.00","-0.35"
943,"2019-04-17 19:18:34 GMT+0000","90145479928","DIGITEVEN","1944.15","1944.15","0.70","0.00","-0.70"
944,"2019-04-17 19:18:38 GMT+0000","90145489068","DIGITEVEN","1944.53","1944.53","1.40","0.00","-1.40"
945,"2019-04-17 19:18:43 GMT+0000","90145496888","DIGITEVEN","1945.37","1945.37","2.80","0.00","-2.80"
946,"2019-04-17 19:18:52 GMT+0000","90145511368","DIGITEVEN","1945.26","1945.26","5.60",10.98,"5.38"
947,"2019-04-17 19:18:56 GMT+0000","90145518828","DIGITEVEN","1944.17","1944.17",0.35,"0.00","-0.35"
948,"2019-04-17 19:19:01 GMT+0000","90145526808","DIGITEVEN","1943.91","1943.91","0.70","0.00","-0.70"
949,"2019-04-17 19:19:08 GMT+0000","90145538968","DIGITEVEN","1943.43","1943.43","1.40","0.00","-1.40"
950,"2019-04-17 19:19:12 GMT+0000","90145547088","DIGITEVEN","1942.72","1942.72","2.80",5.49,"2.69"
951,"2019-04-17 19:19:16 GMT+0000","90145553848","DIGITEVEN","1941.86","1941.86",0.35,0.66,"0.31"
952,"2019-04-17 19:19:20 GMT+0000","90145559508","DIGITEVEN","1942.17","1942.17",0.35,"0.00","-0.35"
953,"2019-04-17 19:19:24 GMT+0000","90145568168","DIGITEVEN","1942.15","1942.15","0.70","0.00","-0.70"
954,"2019-04-17 19:19:28 GMT+0000","90145575108","DIGITEVEN","1943.18","1943.18","1.40",2.75,"1.35"
955,"2019-04-17 19:19:33 GMT+0000","90145582308","DIGITEVEN","1943.49","1943.49",0.35,"0.00","-0.35"
956,"2019-04-17 19:19:37 GMT+0000","90145589688","DIGITEVEN","1943.27","1943.27","0.70","0.00","-0.70"
957,"2019-04-17 19:19:46 GMT+0000","90145605808","DIGITEVEN","1943.49","1943.49","1.40","0.00","-1.40"
958,"2019-04-17 19:19:51 GMT+0000","90145614448","DIGITEVEN","1944.05","1944.05","2.80","0.00","-2.80"
959,"2019-04-17 19:19:54 GMT+0000","90145620308","DIGITEVEN","1944.26","1944.26","5.60",10.98,"5.38"
960,"2019-04-17 19:19:58 GMT+0000","90145627568","DIGITEVEN","1944.01","1944.01",0.35,"0.00","-0.35"
961,"2019-04-17 19:20:03 GMT+0000","90145637988","DIGITEVEN","1944.81","1944.81","0.70","0.00","-0.70"
962,"2019-04-17 19:20:06 GMT+0000","90145646148","DIGITEVEN","1945.17","1945.17","1.40","0.00","-1.40"
963,"2019-04-17 19:20:10 GMT+0000","90145652848","DIGITEVEN","1945.40","1945.40","2.80",5.49,"2.69"
964,"2019-04-17 19:20:15 GMT+0000","90145662328","DIGITEVEN","1944.94","1944.94",0.35,0.66,"0.31"
965,"2019-04-17 19:20:22 GMT+0000","90145675008","DIGITEVEN","1944.41","1944.41",0.35,"0.00","-0.35"
966,"2019-04-17 19:20:27 GMT+0000","90145683348","DIGITEVEN","1945.30","1945.30","0.70",1.36,"0.66"
967,"2019-04-17 19:20:31 GMT+0000","90145690768","DIGITEVEN","1945.11","1945.11",0.35,"0.00","-0.35"
968,"2019-04-17 19:20:40 GMT+0000","90145706048","DIGITEVEN","1945.09","1945.09","0.70","0.00","-0.70"
969,"2019-04-17 19:20:44 GMT+0000","90145714428","DIGITEVEN","1946.01","1946.01","1.40","0.00","-1.40"
970,"2019-04-17 19:20:49 GMT+0000","90145721688","DIGITEVEN","1946.01","1946.01","2.80","0.00","-2.80"
971,"2019-04-17 19:20:58 GMT+0000","90145737708","DIGITEVEN","1948.24","1948.24","5.60",10.98,"5.38"
972,"2019-04-17 19:21:02 GMT+0000","90145744928","DIGITEVEN","1948.98","1948.98",0.35,0.66,"0.31"
973,"2019-04-17 19:21:06 GMT+0000","90145751088","DIGITEVEN","1949.35","1949.35",0.35,"0.00","-0.35"
974,"2019-04-17 19:21:10 GMT+0000","90145759748","DIGITEVEN","1949.62","1949.62","0.70",1.36,"0.66"
975,"2019-04-17 19:21:14 GMT+0000","90145765588","DIGITEVEN","1949.81","1949.81",0.35,"0.00","-0.35"
976,"2019-04-17 19:21:19 GMT+0000","90145773528","DIGITEVEN","1948.73","1948.73","0.70","0.00","-0.70"
977,"2019-04-17 19:21:23 GMT+0000","90145780348","DIGITEVEN","1947.78","1947.78","1.40",2.75,"1.35"
978,"2019-04-17 19:21:27 GMT+0000","90145787068","DIGITEVEN","1947.68","1947.68",0.35,0.66,"0.31"
979,"2019-04-17 19:21:30 GMT+0000","90145791808","DIGITEVEN","1947.67","1947.67",0.35,"0.00","-0.35"
980,"2019-04-17 19:21:34 GMT+0000","90145799588","DIGITEVEN","1947.95","1947.95","0.70","0.00","-0.70"
981,"2019-04-17 19:21:39 GMT+0000","90145806648","DIGITEVEN","1948.15","1948.15","1.40","0.00","-1.40"
982,"2019-04-17 19:21:42 GMT+0000","90145813248","DIGITEVEN","1947.09","1947.09","2.80","0.00","-2.80"
983,"2019-04-17 19:21:46 GMT+0000","90145818868","DIGITEVEN","1946.49","1946.49","5.60","0.00","-5.60"
984,"2019-04-17 19:21:51 GMT+0000","90145826788","DIGITEVEN","1945.28","1945.28","11.20",21.96,"10.76"
985,"2019-04-17 19:21:56 GMT+0000","90145834868","DIGITEVEN","1946.36","1946.36",0.35,0.66,"0.31"
986,"2019-04-17 19:22:00 GMT+0000","90145842808","DIGITEVEN","1947.24","1947.24",0.35,0.66,"0.31"
987,"2019-04-17 19:22:04 GMT+0000","90145851488","DIGITEVEN","1947.58","1947.58",0.35,0.66,"0.31"
988,"2019-04-17 19:22:08 GMT+0000","90145858888","DIGITEVEN","1947.98","1947.98",0.35,0.66,"0.31"
989,"2019-04-17 19:22:12 GMT+0000","90145865248","DIGITEVEN","1946.83","1946.83",0.35,"0.00","-0.35"
990,"2019-04-17 19:22:17 GMT+0000","90145873328","DIGITEVEN","1946.41","1946.41","0.70","0.00","-0.70"
991,"2019-04-17 19:22:20 GMT+0000","90145879108","DIGITEVEN","1946.62","1946.62","1.40",2.75,"1.35"
992,"2019-04-17 19:22:24 GMT+0000","90145886828","DIGITEVEN","1946.93","1946.93",0.35,"0.00","-0.35"
993,"2019-04-17 19:22:29 GMT+0000","90145893708","DIGITEVEN","1948.23","1948.23","0.70","0.00","-0.70"
994,"2019-04-17 19:22:38 GMT+0000","90145909128","DIGITEVEN","1949.22","1949.22","1.40",2.75,"1.35"
995,"2019-04-17 19:22:43 GMT+0000","90145918028","DIGITEVEN","1949.86","1949.86",0.35,0.66,"0.31"
996,"2019-04-17 19:22:46 GMT+0000","90145922428","DIGITEVEN","1950.01","1950.01",0.35,"0.00","-0.35"
997,"2019-04-17 19:22:50 GMT+0000","90145930688","DIGITEVEN","1949.61","1949.61","0.70","0.00","-0.70"
998,"2019-04-17 19:22:54 GMT+0000","90145937408","DIGITEVEN","1948.84","1948.84","1.40",2.75,"1.35"
999,"2019-04-17 19:22:58 GMT+0000","90145944248","DIGITEVEN","1948.56","1948.56",0.35,0.66,"0.31"
1000,"2019-04-17 19:23:02 GMT+0000","90145952288","DIGITEVEN","1948.42","1948.42",0.35,0.66,"0.31"
1001,"2019-04-17 19:23:06 GMT+0000","90145959628","DIGITEVEN","1948.70","1948.70",0.35,0.66,"0.31"
1002,"2019-04-17 19:23:10 GMT+0000","90145965808","DIGITEVEN","1948.56","1948.56",0.35,0.66,"0.31"
1003,"2019-04-17 19:23:18 GMT+0000","90145978648","DIGITEVEN","1947.92","1947.92",0.35,0.66,"0.31"
1004,"2019-04-17 19:23:22 GMT+0000","90145986228","DIGITEVEN","1947.39","1947.39",0.35,"0.00","-0.35"
1005,"2019-04-17 19:23:27 GMT+0000","90145994648","DIGITEVEN","1946.03","1946.03","0.70","0.00","-0.70"
1006,"2019-04-17 19:23:30 GMT+0000","90145999788","DIGITEVEN","1944.82","1944.82","1.40",2.75,"1.35"
1007,"2019-04-17 19:23:35 GMT+0000","90146007768","DIGITEVEN","1944.80","1944.80",0.35,0.66,"0.31"
1008,"2019-04-17 19:23:38 GMT+0000","90146013108","DIGITEVEN","1944.95","1944.95",0.35,"0.00","-0.35"
1009,"2019-04-17 19:23:43 GMT+0000","90146022068","DIGITEVEN","1944.61","1944.61","0.70","0.00","-0.70"
1010,"2019-04-17 19:23:47 GMT+0000","90146028608","DIGITEVEN","1944.02","1944.02","1.40",2.75,"1.35"
1011,"2019-04-17 19:23:50 GMT+0000","90146034808","DIGITEVEN","1944.67","1944.67",0.35,"0.00","-0.35"
1012,"2019-04-17 19:23:55 GMT+0000","90146042188","DIGITEVEN","1944.81","1944.81","0.70","0.00","-0.70"
1013,"2019-04-17 19:23:59 GMT+0000","90146049208","DIGITEVEN","1944.64","1944.64","1.40",2.75,"1.35"
1014,"2019-04-17 19:24:03 GMT+0000","90146057508","DIGITEVEN","1943.95","1943.95",0.35,"0.00","-0.35"
1015,"2019-04-17 19:24:06 GMT+0000","90146062688","DIGITEVEN","1944.01","1944.01","0.70","0.00","-0.70"
1016,"2019-04-17 19:24:11 GMT+0000","90146070968","DIGITEVEN","1943.74","1943.74","1.40",2.75,"1.35"
1017,"2019-04-17 19:24:15 GMT+0000","90146077448","DIGITEVEN","1944.87","1944.87",0.35,"0.00","-0.35"
1018,"2019-04-17 19:24:19 GMT+0000","90146083608","DIGITEVEN","1944.60","1944.60","0.70",1.36,"0.66"
1019,"2019-04-17 19:24:22 GMT+0000","90146088788","DIGITEVEN","1944.30","1944.30",0.35,0.66,"0.31"
1020,"2019-04-17 19:24:26 GMT+0000","90146094568","DIGITEVEN","1944.13","1944.13",0.35,"0.00","-0.35"
1021,"2019-04-17 19:24:30 GMT+0000","90146102308","DIGITEVEN","1943.97","1943.97","0.70","0.00","-0.70"
1022,"2019-04-17 19:24:35 GMT+0000","90146108908","DIGITEVEN","1944.59","1944.59","1.40","0.00","-1.40"
1023,"2019-04-17 19:24:38 GMT+0000","90146115608","DIGITEVEN","1945.96","1945.96","2.80",5.49,"2.69"
1024,"2019-04-17 19:24:42 GMT+0000","90146122008","DIGITEVEN","1946.22","1946.22",0.35,0.66,"0.31"
1025,"2019-04-17 19:24:46 GMT+0000","90146127968","DIGITEVEN","1945.63","1945.63",0.35,"0.00","-0.35"
1026,"2019-04-17 19:24:51 GMT+0000","90146136048","DIGITEVEN","1945.86","1945.86","0.70",1.36,"0.66"
1027,"2019-04-17 19:24:58 GMT+0000","90146146608","DIGITEVEN","1947.73","1947.73",0.35,"0.00","-0.35"
1028,"2019-04-17 19:25:03 GMT+0000","90146159268","DIGITEVEN","1947.26","1947.26","0.70",1.36,"0.66"
1029,"2019-04-17 19:25:06 GMT+0000","90146165928","DIGITEVEN","1947.72","1947.72",0.35,0.66,"0.31"
1030,"2019-04-17 19:25:10 GMT+0000","90146172688","DIGITEVEN","1947.84","1947.84",0.35,0.66,"0.31"
1031,"2019-04-17 19:25:14 GMT+0000","90146178548","DIGITEVEN","1948.25","1948.25",0.35,"0.00","-0.35"
1032,"2019-04-17 19:25:19 GMT+0000","90146186568","DIGITEVEN","1947.92","1947.92","0.70",1.36,"0.66"
1033,"2019-04-17 19:25:23 GMT+0000","90146193468","DIGITEVEN","1947.77","1947.77",0.35,"0.00","-0.35"
1034,"2019-04-17 19:25:32 GMT+0000","90146208868","DIGITEVEN","1947.42","1947.42","0.70",1.36,"0.66"
1035,"2019-04-17 19:25:36 GMT+0000","90146215628","DIGITEVEN","1948.06","1948.06",0.35,0.66,"0.31"
1036,"2019-04-17 19:25:40 GMT+0000","90146221268","DIGITEVEN","1947.72","1947.72",0.35,0.66,"0.31"
1037,"2019-04-17 19:25:44 GMT+0000","90146228568","DIGITEVEN","1948.06","1948.06",0.35,0.66,"0.31"
1038,"2019-04-17 19:25:48 GMT+0000","90146236548","DIGITEVEN","1948.23","1948.23",0.35,"0.00","-0.35"
1039,"2019-04-17 19:25:53 GMT+0000","90146243348","DIGITEVEN","1948.27","1948.27","0.70","0.00","-0.70"
1040,"2019-04-17 19:25:57 GMT+0000","90146251108","DIGITEVEN","1948.48","1948.48","1.40",2.75,"1.35"
1041,"2019-04-17 19:26:01 GMT+0000","90146257688","DIGITEVEN","1948.18","1948.18",0.35,0.66,"0.31"
1042,"2019-04-17 19:26:06 GMT+0000","90146265428","DIGITEVEN","1946.85","1946.85",0.35,"0.00","-0.35"
1043,"2019-04-17 19:26:10 GMT+0000","90146273628","DIGITEVEN","1947.47","1947.47","0.70","0.00","-0.70"
1044,"2019-04-17 19:26:15 GMT+0000","90146281448","DIGITEVEN","1946.95","1946.95","1.40","0.00","-1.40"
1045,"2019-04-17 19:26:19 GMT+0000","90146287528","DIGITEVEN","1947.12","1947.12","2.80",5.49,"2.69"
1046,"2019-04-17 19:26:22 GMT+0000","90146292928","DIGITEVEN","1947.48","1947.48",0.35,0.66,"0.31"
1047,"2019-04-17 19:26:26 GMT+0000","90146298788","DIGITEVEN","1947.20","1947.20",0.35,0.66,"0.31"
1048,"2019-04-17 19:26:30 GMT+0000","90146306228","DIGITEVEN","1947.01","1947.01",0.35,"0.00","-0.35"
1049,"2019-04-17 19:26:34 GMT+0000","90146312408","DIGITEVEN","1945.92","1945.92","0.70",1.36,"0.66"
1050,"2019-04-17 19:26:39 GMT+0000","90146318808","DIGITEVEN","1945.92","1945.92",0.35,0.66,"0.31"
1051,"2019-04-17 19:26:42 GMT+0000","90146323788","DIGITEVEN","1945.78","1945.78",0.35,0.66,"0.31"
1052,"2019-04-17 19:26:46 GMT+0000","90146329708","DIGITEVEN","1947.01","1947.01",0.35,"0.00","-0.35"
1053,"2019-04-17 19:26:50 GMT+0000","90146336588","DIGITEVEN","1946.61","1946.61","0.70","0.00","-0.70"
1054,"2019-04-17 19:26:55 GMT+0000","90146344448","DIGITEVEN","1947.27","1947.27","1.40","0.00","-1.40"
1055,"2019-04-17 19:26:58 GMT+0000","90146350048","DIGITEVEN","1946.61","1946.61","2.80","0.00","-2.80"
1056,"2019-04-17 19:27:04 GMT+0000","90146358968","DIGITEVEN","1946.25","1946.25","5.60","0.00","-5.60"
1057,"2019-04-17 19:27:09 GMT+0000","90146367248","DIGITEVEN","1946.21","1946.21","11.20","0.00","-11.20"
1058,"2019-04-17 19:27:13 GMT+0000","90146373888","DIGITEVEN","1945.86","1945.86","22.40",43.92,"21.52"
1059,"2019-04-17 19:27:16 GMT+0000","90146379688","DIGITEVEN","1946.17","1946.17",0.35,"0.00","-0.35"
1060,"2019-04-17 19:27:20 GMT+0000","90146385608","DIGITEVEN","1946.64","1946.64","0.70",1.36,"0.66"
1061,"2019-04-17 19:27:24 GMT+0000","90146391948","DIGITEVEN","1945.92","1945.92",0.35,0.66,"0.31"
1062,"2019-04-17 19:27:28 GMT+0000","90146397648","DIGITEVEN","1944.64","1944.64",0.35,0.66,"0.31"
1063,"2019-04-17 19:27:32 GMT+0000","90146404148","DIGITEVEN","1944.72","1944.72",0.35,0.66,"0.31"
1064,"2019-04-17 19:27:36 GMT+0000","90146410528","DIGITEVEN","1946.07","1946.07",0.35,"0.00","-0.35"
1065,"2019-04-17 19:27:41 GMT+0000","90146419508","DIGITEVEN","1947.93","1947.93","0.70","0.00","-0.70"
1066,"2019-04-17 19:27:50 GMT+0000","90146433548","DIGITEVEN","1947.87","1947.87","1.40","0.00","-1.40"
1067,"2019-04-17 19:27:54 GMT+0000","90146441928","DIGITEVEN","1947.33","1947.33","2.80","0.00","-2.80"
1068,"2019-04-17 19:27:58 GMT+0000","90146448568","DIGITEVEN","1946.67","1946.67","5.60","0.00","-5.60"
1069,"2019-04-17 19:28:03 GMT+0000","90146457248","DIGITEVEN","1946.88","1946.88","11.20",21.96,"10.76"
1070,"2019-04-17 19:28:10 GMT+0000","90146468348","DIGITEVEN","1946.97","1946.97",0.35,"0.00","-0.35"
1071,"2019-04-17 19:28:15 GMT+0000","90146476368","DIGITEVEN","1945.03","1945.03","0.70","0.00","-0.70"
1072,"2019-04-17 19:28:18 GMT+0000","90146482128","DIGITEVEN","1945.06","1945.06","1.40",2.75,"1.35"
1073,"2019-04-17 19:28:23 GMT+0000","90146489508","DIGITEVEN","1945.07","1945.07",0.35,"0.00","-0.35"
1074,"2019-04-17 19:28:26 GMT+0000","90146495628","DIGITEVEN","1946.33","1946.33","0.70","0.00","-0.70"
1075,"2019-04-17 19:28:30 GMT+0000","90146500708","DIGITEVEN","1945.98","1945.98","1.40",2.75,"1.35"
1076,"2019-04-17 19:28:36 GMT+0000","90146510188","DIGITEVEN","1945.73","1945.73",0.35,"0.00","-0.35"
1077,"2019-04-17 19:28:40 GMT+0000","90146517448","DIGITEVEN","1945.49","1945.49","0.70","0.00","-0.70"
1078,"2019-04-17 19:28:45 GMT+0000","90146525288","DIGITEVEN","1945.49","1945.49","1.40","0.00","-1.40"
1079,"2019-04-17 19:28:48 GMT+0000","90146530448","DIGITEVEN","1945.74","1945.74","2.80",5.49,"2.69"
1080,"2019-04-17 19:28:52 GMT+0000","90146537268","DIGITEVEN","1945.70","1945.70",0.35,0.66,"0.31"
1081,"2019-04-17 19:28:56 GMT+0000","90146542328","DIGITEVEN","1945.94","1945.94",0.35,0.66,"0.31"
1082,"2019-04-17 19:29:01 GMT+0000","90146551048","DIGITEVEN","1945.69","1945.69",0.35,"0.00","-0.35"
1083,"2019-04-17 19:29:10 GMT+0000","90146565568","DIGITEVEN","1944.27","1944.27","0.70","0.00","-0.70"
1084,"2019-04-17 19:29:15 GMT+0000","90146574088","DIGITEVEN","1945.34","1945.34","1.40",2.75,"1.35"
1085,"2019-04-17 19:29:24 GMT+0000","90146587048","DIGITEVEN","1945.87","1945.87",0.35,"0.00","-0.35"
1086,"2019-04-17 19:29:28 GMT+0000","90146594588","DIGITEVEN","1946.60","1946.60","0.70",1.36,"0.66"
1087,"2019-04-17 19:29:32 GMT+0000","90146601548","DIGITEVEN","1946.60","1946.60",0.35,0.66,"0.31"
1088,"2019-04-17 19:29:36 GMT+0000","90146606588","DIGITEVEN","1946.52","1946.52",0.35,0.66,"0.31"
1089,"2019-04-17 19:29:40 GMT+0000","90146614048","DIGITEVEN","1947.80","1947.80",0.35,0.66,"0.31"
1090,"2019-04-17 19:29:44 GMT+0000","90146620988","DIGITEVEN","1947.67","1947.67",0.35,"0.00","-0.35"
1091,"2019-04-17 19:29:49 GMT+0000","90146628428","DIGITEVEN","1946.88","1946.88","0.70",1.36,"0.66"
1092,"2019-04-17 19:29:53 GMT+0000","90146635168","DIGITEVEN","1946.42","1946.42",0.35,0.66,"0.31"
1093,"2019-04-17 19:29:56 GMT+0000","90146640348","DIGITEVEN","1947.06","1947.06",0.35,0.66,"0.31"
1094,"2019-04-17 19:30:00 GMT+0000","90146648628","DIGITEVEN","1947.26","1947.26",0.35,0.66,"0.31"
1095,"2019-04-17 19:30:04 GMT+0000","90146660728","DIGITEVEN","1947.94","1947.94",0.35,0.66,"0.31"
1096,"2019-04-17 19:30:09 GMT+0000","90146671148","DIGITEVEN","1948.90","1948.90",0.35,0.66,"0.31"
1097,"2019-04-17 19:30:16 GMT+0000","90146685208","DIGITEVEN","1949.47","1949.47",0.35,"0.00","-0.35"
1098,"2019-04-17 19:30:20 GMT+0000","90146693028","DIGITEVEN","1950.52","1950.52","0.70",1.36,"0.66"
1099,"2019-04-17 19:30:24 GMT+0000","90146699888","DIGITEVEN","1949.74","1949.74",0.35,0.66,"0.31"
1100,"2019-04-17 19:30:28 GMT+0000","90146705968","DIGITEVEN","1948.76","1948.76",0.35,0.66,"0.31"
1101,"2019-04-17 19:30:32 GMT+0000","90146711648","DIGITEVEN","1947.75","1947.75",0.35,"0.00","-0.35"
1102,"2019-04-17 19:30:37 GMT+0000","90146720928","DIGITEVEN","1947.37","1947.37","0.70","0.00","-0.70"
1103,"2019-04-17 19:30:40 GMT+0000","90146727448","DIGITEVEN","1947.44","1947.44","1.40",2.75,"1.35"
1104,"2019-04-17 19:30:44 GMT+0000","90146734408","DIGITEVEN","1946.23","1946.23",0.35,"0.00","-0.35"
1105,"2019-04-17 19:30:48 GMT+0000","90146741208","DIGITEVEN","1946.35","1946.35","0.70","0.00","-0.70"
1106,"2019-04-17 19:30:53 GMT+0000","90146747968","DIGITEVEN","1946.81","1946.81","1.40","0.00","-1.40"
1107,"2019-04-17 19:30:57 GMT+0000","90146754788","DIGITEVEN","1946.42","1946.42","2.80",5.49,"2.69"
1108,"2019-04-17 19:31:01 GMT+0000","90146762188","DIGITEVEN","1945.86","1945.86",0.35,0.66,"0.31"
1109,"2019-04-17 19:31:04 GMT+0000","90146767688","DIGITEVEN","1946.41","1946.41",0.35,"0.00","-0.35"
1110,"2019-04-17 19:31:09 GMT+0000","90146776228","DIGITEVEN","1947.66","1947.66","0.70",1.36,"0.66"
1111,"2019-04-17 19:31:12 GMT+0000","90146781888","DIGITEVEN","1948.68","1948.68",0.35,0.66,"0.31"
1112,"2019-04-17 19:31:16 GMT+0000","90146789108","DIGITEVEN","1949.20","1949.20",0.35,0.66,"0.31"
1113,"2019-04-17 19:31:20 GMT+0000","90146795088","DIGITEVEN","1949.72","1949.72",0.35,0.66,"0.31"
1114,"2019-04-17 19:31:24 GMT+0000","90146803228","DIGITEVEN","1948.84","1948.84",0.35,0.66,"0.31"
1115,"2019-04-17 19:31:28 GMT+0000","90146809208","DIGITEVEN","1948.87","1948.87",0.35,"0.00","-0.35"
1116,"2019-04-17 19:31:32 GMT+0000","90146816748","DIGITEVEN","1947.78","1947.78","0.70",1.36,"0.66"
1117,"2019-04-17 19:31:36 GMT+0000","90146823468","DIGITEVEN","1948.88","1948.88",0.35,0.66,"0.31"
1118,"2019-04-17 19:31:40 GMT+0000","90146830068","DIGITEVEN","1947.99","1947.99",0.35,"0.00","-0.35"
1119,"2019-04-17 19:31:44 GMT+0000","90146836628","DIGITEVEN","1947.67","1947.67","0.70","0.00","-0.70"
1120,"2019-04-17 19:31:48 GMT+0000","90146843088","DIGITEVEN","1947.82","1947.82","1.40",2.75,"1.35"
1121,"2019-04-17 19:31:52 GMT+0000","90146849068","DIGITEVEN","1947.92","1947.92",0.35,0.66,"0.31"
1122,"2019-04-17 19:31:56 GMT+0000","90146856688","DIGITEVEN","1948.02","1948.02",0.35,0.66,"0.31"
1123,"2019-04-17 19:32:00 GMT+0000","90146861268","DIGITEVEN","1946.93","1946.93",0.35,"0.00","-0.35"
1124,"2019-04-17 19:32:06 GMT+0000","90146872708","DIGITEVEN","1946.83","1946.83","0.70","0.00","-0.70"
1125,"2019-04-17 19:32:10 GMT+0000","90146881308","DIGITEVEN","1946.93","1946.93","1.40","0.00","-1.40"
1126,"2019-04-17 19:32:16 GMT+0000","90146889288","DIGITEVEN","1947.38","1947.38","2.80",5.49,"2.69"
1127,"2019-04-17 19:32:20 GMT+0000","90146897708","DIGITEVEN","1946.30","1946.30",0.35,0.66,"0.31"
1128,"2019-04-17 19:32:24 GMT+0000","90146903568","DIGITEVEN","1945.53","1945.53",0.35,"0.00","-0.35"
1129,"2019-04-17 19:32:29 GMT+0000","90146911888","DIGITEVEN","1946.45","1946.45","0.70","0.00","-0.70"
1130,"2019-04-17 19:32:33 GMT+0000","90146918428","DIGITEVEN","1947.03","1947.03","1.40","0.00","-1.40"
1131,"2019-04-17 19:32:38 GMT+0000","90146926068","DIGITEVEN","1947.78","1947.78","2.80",5.49,"2.69"
1132,"2019-04-17 19:32:43 GMT+0000","90146936148","DIGITEVEN","1946.85","1946.85",0.35,"0.00","-0.35"
1133,"2019-04-17 19:32:48 GMT+0000","90146944008","DIGITEVEN","1947.47","1947.47","0.70","0.00","-0.70"
1134,"2019-04-17 19:32:52 GMT+0000","90146951188","DIGITEVEN","1946.83","1946.83","1.40","0.00","-1.40"
1135,"2019-04-17 19:32:57 GMT+0000","90146958448","DIGITEVEN","1946.98","1946.98","2.80",5.49,"2.69"
1136,"2019-04-17 19:33:06 GMT+0000","90146973628","DIGITEVEN","1946.73","1946.73",0.35,"0.00","-0.35"
1137,"2019-04-17 19:33:11 GMT+0000","90146981868","DIGITEVEN","1946.59","1946.59","0.70","0.00","-0.70"
1138,"2019-04-17 19:33:14 GMT+0000","90146987228","DIGITEVEN","1946.88","1946.88","1.40",2.75,"1.35"
1139,"2019-04-17 19:33:18 GMT+0000","90146993308","DIGITEVEN","1946.39","1946.39",0.35,"0.00","-0.35"
1140,"2019-04-17 19:33:22 GMT+0000","90147000608","DIGITEVEN","1946.65","1946.65","0.70","0.00","-0.70"
1141,"2019-04-17 19:33:26 GMT+0000","90147006028","DIGITEVEN","1947.98","1947.98","1.40",2.75,"1.35"
